,date,symbol,open,close,low,high,volume,reported_year,reported_month
261929,2012-03-20,GOOG,314.282521453,315.562735895,312.464341936,316.842950337,3092400.0,2012,3
262399,2012-03-21,GOOG,316.120659162,318.795621247,315.074576138,322.486789343,4957600.0,2012,3
262869,2012-03-22,GOOG,318.058376123,321.819307728,314.322377562,323.189152712,4838400.0,2012,3
263339,2012-03-23,GOOG,322.093264869,320.095763495,319.253904489,323.039738254,3894800.0,2012,3
263809,2012-03-26,GOOG,321.296266216,323.453160646,318.57644328,323.532872865,3651900.0,2012,3
264279,2012-03-27,GOOG,322.307467983,322.302493628,321.196626191,325.530404127,4029400.0,2012,3
264749,2012-03-28,GOOG,324.798133856,326.656169482,324.324897163,328.065900465,5096700.0,2012,3
265219,2012-03-29,GOOG,325.500497226,322.994877404,320.947571708,327.06962226,3862900.0,2012,3
265689,2012-03-30,GOOG,324.658668108,319.423277139,319.303709308,325.525399386,4638700.0,2012,3
266159,2012-04-02,GOOG,319.189145721,322.252658423,316.235222251,322.541599401,4585400.0,2012,4
266629,2012-04-03,GOOG,321.500490234,320.110687057,318.128139632,322.765751225,4105000.0,2012,4
267099,2012-04-04,GOOG,318.033473962,316.38964145,314.372181884,318.307460991,3267300.0,2012,4
267569,2012-04-05,GOOG,314.940054358,314.97990997,313.111926132,317.027246549,4654700.0,2012,4
268039,2012-04-09,GOOG,313.067095667,314.24269573,311.478042827,316.479302379,4381600.0,2012,4
268509,2012-04-10,GOOG,315.577689346,312.260117918,311.109420016,316.065849601,4982500.0,2012,4
268979,2012-04-11,GOOG,315.801841668,316.793115131,314.471822406,316.813043435,4414300.0,2012,4
269449,2012-04-12,GOOG,319.976195664,324.290045795,318.935086497,325.351052382,11556300.0,2012,4
269919,2012-04-13,GOOG,322.566501562,311.134322675,310.60630631,323.283818382,16379700.0,2012,4
270389,2012-04-16,GOOG,310.337324021,301.903899069,299.707148529,310.740797703,11426700.0,2012,4
270859,2012-04-17,GOOG,303.144257401,303.647371107,302.372161406,307.692208564,6070400.0,2012,4
271329,2012-04-18,GOOG,302.890229062,302.591339374,300.27999486,305.256352251,5358900.0,2012,4
271799,2012-04-19,GOOG,301.714628501,298.531548467,298.382103623,306.979896484,6613800.0,2012,4
272269,2012-04-20,GOOG,300.997311681,296.917592968,296.803029879,303.28872789,6139700.0,2012,4
272739,2012-04-23,GOOG,295.343493579,297.684714608,293.998520369,298.108116095,4411900.0,2012,4
273209,2012-04-24,GOOG,298.003532102,299.51287322,297.54524886,302.182860453,3872600.0,2012,4
273679,2012-04-25,GOOG,300.872769495,303.722108972,300.314876615,304.534061076,3655800.0,2012,4
274149,2012-04-26,GOOG,304.314883607,306.586371512,303.712129876,307.846658149,4200600.0,2012,4
274619,2012-04-27,GOOG,306.362219688,306.342291883,304.160464408,307.219002257,3284900.0,2012,4
275089,2012-04-30,GOOG,305.350987535,301.296201369,299.184106519,306.890235555,4832600.0,2012,4
275559,2012-05-01,GOOG,300.768155116,301.08697261,298.97487776,304.658603261,4019600.0,2012,5
276029,2012-05-02,GOOG,299.477991466,302.49670409,299.184106519,302.920105577,3235000.0,2012,5
276499,2012-05-03,GOOG,303.672273766,304.369662283,303.33853271,306.267554019,3749900.0,2012,5
276969,2012-05-04,GOOG,301.829192089,297.370901855,297.291189636,302.810516843,4431300.0,2012,5
277439,2012-05-07,GOOG,296.389576603,302.641143695,296.389576603,304.145510459,4003800.0,2012,5
277909,2012-05-08,GOOG,301.63491678,305.251377896,299.228936983,307.298683592,5374600.0,2012,5
278379,2012-05-09,GOOG,302.277495737,303.438172734,299.781855509,307.039680399,4675000.0,2012,5
278849,2012-05-10,GOOG,305.33606447,305.684758977,303.976137809,306.945014729,3083200.0,2012,5
279319,2012-05-11,GOOG,304.035921724,301.485471936,301.256345259,306.12808827,4214400.0,2012,5
279789,2012-05-14,GOOG,299.268793093,300.872769495,299.169153068,303.114380886,3662400.0,2012,5
280259,2012-05-15,GOOG,301.545255851,304.414492747,300.748226812,306.352240592,4219900.0,2012,5
280729,2012-05-16,GOOG,307.826730343,313.291247491,306.82050293,313.874073416,9706300.0,2012,5
281199,2012-05-17,GOOG,315.732108545,310.36222668,309.455608906,317.73461466,6732700.0,2012,5
281669,2012-05-18,GOOG,311.383407544,299.079492139,297.236410462,315.029745673,11991700.0,2012,5
282139,2012-05-21,GOOG,299.134271313,305.908910801,298.880242476,306.695960247,6173800.0,2012,5
282609,2012-05-22,GOOG,305.575169745,299.278741803,296.887715954,305.759465957,6126600.0,2012,5
283079,2012-05-23,GOOG,299.70214329,303.592591933,297.445608835,303.662325056,6379900.0,2012,5
283549,2012-05-24,GOOG,303.443147089,300.703396348,298.317344854,304.817996815,3796600.0,2012,5
284019,2012-05-25,GOOG,299.378381827,294.661058015,293.042097775,299.741999399,7190500.0,2012,5
284489,2012-05-29,GOOG,296.793050285,296.060810399,293.062026079,298.446861893,5230900.0,2012,5
284959,2012-05-30,GOOG,292.982344246,293.017195615,290.675974586,294.845354228,3827600.0,2012,5
285429,2012-05-31,GOOG,293.261275743,289.345955325,288.419439633,293.89891073,5958800.0,2012,5
285899,2012-06-01,GOOG,284.827881176,284.424407494,283.114316039,285.256287404,6138700.0,2012,6
286369,2012-06-04,GOOG,284.045805587,288.215185229,283.941221594,289.161659112,4883500.0,2012,6
286839,2012-06-05,GOOG,286.651065434,284.140471257,282.177821251,287.98605905,4697200.0,2012,6
287309,2012-06-06,GOOG,287.16412785,289.201484836,285.73449895,289.898873352,4207200.0,2012,6
287779,2012-06-07,GOOG,292.703382862,288.035863869,287.547703614,292.847853351,3530100.0,2012,6
288249,2012-06-08,GOOG,286.850315097,289.141731306,286.217684352,289.41568795,2831300.0,2012,6
288719,2012-06-11,GOOG,291.014720384,283.189023019,282.287410484,291.567638411,5342100.0,2012,6
289189,2012-06-12,GOOG,283.821653763,281.495355799,278.247547382,284.085661697,6472500.0,2012,6
289659,2012-06-13,GOOG,279.811667676,279.497854923,278.297352202,282.441829683,3923000.0,2012,6
290129,2012-06-14,GOOG,279.602469302,278.481647916,277.221392164,281.480432734,4707200.0,2012,6
290599,2012-06-15,GOOG,279.124257757,281.201470852,277.505327903,281.206445207,6024800.0,2012,6
291069,2012-06-18,GOOG,280.260002208,284.359648726,278.581288439,286.033357754,5012400.0,2012,6
291539,2012-06-19,GOOG,285.724519356,289.679695883,285.490388436,291.049571254,4167900.0,2012,6
292009,2012-06-20,GOOG,288.822913315,287.677220652,285.684663246,288.917548598,4710800.0,2012,6
292479,2012-06-21,GOOG,288.837867264,281.550165359,280.812920235,288.837867264,4037600.0,2012,6
292949,2012-06-22,GOOG,282.939969034,284.673461977,281.854029402,284.673461977,4472400.0,2012,6
293419,2012-06-25,GOOG,282.606197591,279.303579614,277.634844942,282.984799,3174900.0,2012,6
293889,2012-06-26,GOOG,280.329734833,281.286157426,278.695851528,282.242580019,2710500.0,2012,6
294359,2012-06-27,GOOG,282.79052419,283.587522345,281.953639041,285.923769019,3397200.0,2012,6
294829,2012-06-28,GOOG,281.893885512,281.101830827,277.565081432,282.058253421,3856100.0,2012,6
295299,2012-06-29,GOOG,286.40695492,288.952430353,285.03213558,288.982306868,5057800.0,2012,6
295769,2012-07-02,GOOG,289.824166372,289.151680016,287.174106946,290.411966653,3323300.0,2012,7
296239,2012-07-03,GOOG,288.922553339,292.817945951,287.92130078,293.106856544,2387800.0,2012,7
296709,2012-07-05,GOOG,293.281203548,296.847859845,293.171614814,298.910119489,4709200.0,2012,7
297179,2012-07-06,GOOG,295.119341257,291.896405113,290.322305724,295.652331977,4339700.0,2012,7
297649,2012-07-09,GOOG,291.383312311,291.911358564,289.540230135,293.201522213,3443000.0,2012,7
298119,2012-07-10,GOOG,293.993546014,289.764382457,288.289923093,295.109362161,3860500.0,2012,7
298589,2012-07-11,GOOG,287.074466921,284.528991488,281.415673966,287.846562916,7024700.0,2012,7
299059,2012-07-12,GOOG,282.501613598,284.175322625,279.995993776,284.897613801,4636800.0,2012,7
299529,2012-07-13,GOOG,285.007202535,287.184055655,283.213925677,288.494147111,3966700.0,2012,7
299999,2012-07-16,GOOG,287.109348676,286.387057002,284.822906821,288.514074917,2936100.0,2012,7
300469,2012-07-17,GOOG,288.135503894,287.288670035,283.139218199,289.251320041,3372700.0,2012,7
300939,2012-07-18,GOOG,287.413212719,289.296150505,286.989780347,290.755686307,3107900.0,2012,7
301409,2012-07-19,GOOG,291.976117332,295.423174914,291.906353823,298.123069546,9384300.0,2012,7
301879,2012-07-20,GOOG,303.243897426,304.270053142,297.973624702,305.326084876,12975800.0,2012,7
302349,2012-07-23,GOOG,299.119348249,306.606299816,298.008506456,308.021005651,7150000.0,2012,7
302819,2012-07-24,GOOG,306.352240592,302.651123289,301.042142145,307.811776394,4033800.0,2012,7
303289,2012-07-25,GOOG,303.024719957,302.860321662,301.555204561,305.545262843,3659600.0,2012,7
303759,2012-07-26,GOOG,306.352240592,305.535314133,303.87652817,307.283760527,3382900.0,2012,7
304229,2012-07-27,GOOG,308.28998794,316.295006664,307.59757328,316.314904084,7125900.0,2012,7
304699,2012-07-30,GOOG,316.837945596,314.96996126,313.575183728,320.100737849,4389700.0,2012,7
305169,2012-07-31,GOOG,312.957506933,315.303702316,312.937578629,317.062128304,3745100.0,2012,7
305639,2012-08-01,GOOG,317.460627133,315.159262213,314.511678018,318.561489829,3702900.0,2012,8
306109,2012-08-02,GOOG,311.587631562,313.20158706,310.54154804,317.824275589,3970100.0,2012,8
306579,2012-08-03,GOOG,318.805600343,319.468107603,316.88277606,320.65863073,3808300.0,2012,8
307049,2012-08-06,GOOG,318.611325034,320.210327082,318.417049726,323.478093691,3578000.0,2012,8
307519,2012-08-07,GOOG,319.697233782,319.074582631,317.047174355,320.927643903,3978300.0,2012,8
307989,2012-08-08,GOOG,318.33236365,319.916411749,318.058376123,321.729647297,2654200.0,2012,8
308459,2012-08-09,GOOG,321.052155702,319.976195664,319.562742887,321.978701282,2148500.0,2012,8
308929,2012-08-10,GOOG,318.103206587,319.801848161,316.877801705,319.92141649,2879800.0,2012,8
309399,2012-08-13,GOOG,322.501743292,328.773238189,322.13312048,328.842971312,6560200.0,2012,8
309869,2012-08-14,GOOG,328.394667166,333.082113965,328.270124483,335.16927577,7350800.0,2012,8
310339,2012-08-15,GOOG,333.889061328,332.524190698,330.810595175,335.866664785,4839400.0,2012,8
310809,2012-08-16,GOOG,332.509237247,335.179255364,332.295034133,336.060940093,3448200.0,2012,8
311279,2012-08-17,GOOG,335.801906515,337.306272781,334.596429439,337.361082839,4371600.0,2012,8
311749,2012-08-20,GOOG,336.489346322,336.509274625,335.074640486,338.16806009,3529300.0,2012,8
312219,2012-08-21,GOOG,335.298792808,333.50551595,329.849198227,337.734679507,4461000.0,2012,8
312689,2012-08-22,GOOG,332.444478977,337.326201084,332.105763566,339.029817014,3832600.0,2012,8
313159,2012-08-23,GOOG,335.876643881,337.136900131,334.247734931,338.970033098,3581700.0,2012,8
313629,2012-08-24,GOOG,336.539151141,338.04849226,335.781978211,338.955110034,2863800.0,2012,8
314099,2012-08-27,GOOG,330.257676649,333.361045461,328.389692811,334.745874283,5246900.0,2012,8
314569,2012-08-28,GOOG,331.258929707,337.361082839,331.129413167,337.545378553,4132600.0,2012,8
315039,2012-08-29,GOOG,337.420836368,342.720985608,336.813108282,343.209145863,6002900.0,2012,8
315509,2012-08-30,GOOG,340.843022176,339.567812475,338.820588254,342.41214721,3265900.0,2012,8
315979,2012-08-31,GOOG,340.723484731,341.266423663,338.750855629,343.004921845,4270000.0,2012,8
316449,2012-09-04,GOOG,340.997441375,339.248994981,335.493068117,341.221593198,3793200.0,2012,9
316919,2012-09-05,GOOG,338.730927326,339.089601427,338.302551483,341.968817419,3429100.0,2012,9
317389,2012-09-06,GOOG,341.699804744,348.394732013,341.087102303,348.638812141,6109700.0,2012,9
317859,2012-09-07,GOOG,348.693621701,351.757133905,347.532944704,354.795743949,6490100.0,2012,9
318329,2012-09-10,GOOG,353.555385118,349.077167079,347.891618307,355.074705333,5139100.0,2012,9
318799,2012-09-11,GOOG,347.677415193,344.803173058,344.210398423,349.017383164,3761500.0,2012,9
319269,2012-09-12,GOOG,343.418374622,344.150644894,339.169282762,346.158125364,5304300.0,2012,9
319739,2012-09-13,GOOG,345.25150759,351.702324345,343.981272244,353.176814096,5337900.0,2012,9
320209,2012-09-14,GOOG,353.475703784,353.515559893,352.185540632,355.169340617,5256500.0,2012,9
320679,2012-09-17,GOOG,352.733484304,353.664973853,351.184287574,355.109587088,3027800.0,2012,9
321149,2012-09-18,GOOG,352.56908601,357.799502624,352.070946658,357.988773191,4149000.0,2012,9
321619,2012-09-19,GOOG,357.410952007,362.392283753,356.867982689,362.920300118,6219700.0,2012,9
322089,2012-09-20,GOOG,360.882943132,362.701122649,359.264013279,364.325057243,5836500.0,2012,9
322559,2012-09-21,GOOG,364.738510021,365.625169105,363.697400854,366.088426702,12765800.0,2012,9
323029,2012-09-24,GOOG,364.13575629,373.291442032,363.762159622,373.620208734,7154200.0,2012,9
323499,2012-09-25,GOOG,375.119600645,373.181853297,372.434659463,381.017498874,12162400.0,2012,9
323969,2012-09-26,GOOG,373.52557345,375.323855049,369.117088035,379.199319855,11388200.0,2012,9
324439,2012-09-27,GOOG,378.556740401,376.838170523,374.42221163,379.996348397,7891600.0,2012,9
324909,2012-09-28,GOOG,375.667544815,375.84189182,374.173157645,378.232948552,5587700.0,2012,9
325379,2012-10-01,GOOG,378.108405869,379.468302144,376.693700034,381.072308933,6359700.0,2012,10
325849,2012-10-02,GOOG,381.171918073,377.082250651,373.734802209,381.565443045,5601200.0,2012,10
326319,2012-10-03,GOOG,376.449619906,379.826975747,374.696199157,380.534313472,4433100.0,2012,10
326789,2012-10-04,GOOG,379.951487546,382.591598263,378.282753372,383.508164747,4926700.0,2012,10
327259,2012-10-05,GOOG,383.916643169,382.3923486,381.077283287,385.74480228,5492200.0,2012,10
327729,2012-10-08,GOOG,379.079781913,377.505652138,375.667544815,380.364940324,3931800.0,2012,10
328199,2012-10-09,GOOG,378.417244267,370.656336056,369.87923532,379.239175467,6028900.0,2012,10
328669,2012-10-10,GOOG,369.545494264,370.890437088,367.76714047,372.369901193,4095000.0,2012,10
329139,2012-10-11,GOOG,375.044893665,374.337525554,373.744750919,377.834449226,4785600.0,2012,10
329609,2012-10-12,GOOG,374.521852153,370.985102758,370.661310411,376.026218419,4826400.0,2012,10
330079,2012-10-15,GOOG,369.585350373,369.107139326,363.986311446,370.526819516,6060700.0,2012,10
330549,2012-10-16,GOOG,368.683706954,370.960200099,366.855579226,372.100918905,4131800.0,2012,10
331019,2012-10-17,GOOG,370.586603431,376.335056816,368.748465722,376.758458304,4602900.0,2012,10
331489,2012-10-18,GOOG,376.359959475,346.202955828,336.738400804,378.292702081,24977900.0,2012,10
331959,2012-10-19,GOOG,351.473197668,339.622591649,334.745874283,352.031121433,23050400.0,2012,10
332429,2012-10-22,GOOG,339.234041032,338.068420065,333.600150736,341.037297484,8141500.0,2012,10
332899,2012-10-23,GOOG,334.750848638,338.905274828,334.745874283,342.382270196,5855000.0,2012,10
333369,2012-10-24,GOOG,342.118231877,337.385985,336.374752846,342.217871901,5011600.0,2012,10
333839,2012-10-25,GOOG,338.730927326,337.615111178,335.498042472,339.727206028,4820100.0,2012,10
334309,2012-10-26,GOOG,336.987455287,336.314999317,334.34734457,340.240268445,3916200.0,2012,10
334779,2012-10-31,GOOG,338.661194701,338.88037217,336.240261453,339.229066677,3085400.0,2012,10
335249,2012-11-01,GOOG,338.481873341,342.511756848,338.093322724,344.160593603,4115500.0,2012,11
335719,2012-11-02,GOOG,346.098341449,342.676155143,342.402168114,346.476912472,4666100.0,2012,11
336189,2012-11-05,GOOG,340.972539214,340.205417574,336.519223335,342.148139276,3283900.0,2012,11
336659,2012-11-06,GOOG,341.460698971,339.58774028,337.510496799,341.968817419,3177300.0,2012,11
337129,2012-11-07,GOOG,336.240261453,332.314961939,332.001149186,337.849242596,4481200.0,2012,11
337599,2012-11-08,GOOG,333.849235605,324.927650894,324.399634529,334.491815059,5213300.0,2012,11
338069,2012-11-09,GOOG,326.103250957,330.277604953,323.936376933,332.922690025,6251500.0,2012,11
338539,2012-11-12,GOOG,330.63624817,331.707264239,329.201644916,333.649985941,2822300.0,2012,11
339009,2012-11-13,GOOG,330.262651502,328.295027142,327.886579105,332.554067712,3200200.0,2012,11
339479,2012-11-14,GOOG,329.097030536,325.057167435,324.035986571,329.854203466,3349200.0,2012,11
339949,2012-11-15,GOOG,323.786932089,322.422031073,320.748322045,328.768263834,3711500.0,2012,11
340419,2012-11-16,GOOG,321.789400826,322.382174963,316.813043435,325.291298853,6902000.0,2012,11
340889,2012-11-19,GOOG,326.626292469,332.857931755,326.541605895,333.211600617,4754100.0,2012,11
341359,2012-11-20,GOOG,333.50551595,333.734642129,331.044726593,337.734679507,4192900.0,2012,11
341829,2012-11-21,GOOG,333.246481874,331.692310788,328.967513498,333.649985941,4240200.0,2012,11
342299,2012-11-23,GOOG,333.734642129,332.738393812,331.806873878,333.74959558,1851800.0,2012,11
342769,2012-11-26,GOOG,331.976246528,329.341110166,328.280104077,332.25520841,4425700.0,2012,11
343239,2012-11-27,GOOG,328.852950408,334.103264442,327.771985131,336.240261453,5036100.0,2012,11
343709,2012-11-28,GOOG,332.758322116,340.559085938,330.706011181,341.176763232,6106700.0,2012,11
344179,2012-11-29,GOOG,342.606422518,344.6537586,339.727206028,345.654981272,5573700.0,2012,11
344649,2012-11-30,GOOG,344.364817622,347.881639211,341.565313351,348.305071084,6350800.0,2012,11
345119,2012-12-03,GOOG,349.809437848,346.327467628,345.759595651,351.627616867,4401300.0,2012,12
345589,2012-12-04,GOOG,346.202955828,344.225352372,341.570287706,346.456984666,3998200.0,2012,12
346059,2012-12-05,GOOG,344.783275638,342.626350324,339.891573937,345.95387096,3738700.0,2012,12
346529,2012-12-06,GOOG,342.511756848,344.275157191,340.977513569,346.506788987,2935500.0,2012,12
346999,2012-12-07,GOOG,346.202955828,340.828068725,339.936434788,347.139419732,3852900.0,2012,12
347469,2012-12-10,GOOG,341.415868507,341.430822456,340.618870352,344.53419077,2743600.0,2012,12
347939,2012-12-11,GOOG,343.712259071,347.139419732,342.576515118,349.65001341,5395200.0,2012,12
348409,2012-12-12,GOOG,348.310045439,347.478165529,345.445782898,350.442068095,4870100.0,2012,12
348879,2012-12-13,GOOG,356.623902562,350.038564027,348.469438993,356.897859205,6915500.0,2012,12
349349,2012-12-14,GOOG,348.280168924,349.669941714,347.911546113,352.589013815,4276100.0,2012,12
349819,2012-12-17,GOOG,351.433342057,359.04483581,350.696096932,359.612707786,6093400.0,2012,12
350289,2012-12-18,GOOG,356.962617475,359.189275414,356.19052148,363.189312792,6032300.0,2012,12
350759,2012-12-19,GOOG,359.009954055,358.711094753,357.002473585,360.150672363,3851500.0,2012,12
351229,2012-12-20,GOOG,360.280189401,359.831885255,357.146944074,360.972604061,3326400.0,2012,12
351699,2012-12-21,GOOG,355.652526518,356.479432073,353.933987025,358.068484912,7078300.0,2012,12
352169,2012-12-24,GOOG,355.921539192,353.425868578,352.414666811,356.255280249,1688000.0,2012,12
352639,2012-12-26,GOOG,352.713556499,353.112055825,349.894123924,355.109587088,2373500.0,2012,12
353109,2012-12-27,GOOG,352.250298902,351.82686653,348.001207041,353.097101876,3307000.0,2012,12
353579,2012-12-28,GOOG,349.535450321,348.698596056,348.698596056,352.135704928,2814500.0,2012,12
354049,2012-12-31,GOOG,348.693621701,352.369836346,346.701064296,353.958889186,4009600.0,2012,12
354523,2013-01-02,GOOG,358.3673746,360.275215046,356.937715314,362.143229768,5101500.0,2013,1
355006,2013-01-03,GOOG,361.112099697,360.484443805,359.01492841,364.599013887,4653700.0,2013,1
355489,2013-01-04,GOOG,363.308850735,367.607746916,362.481944682,369.351219453,5547600.0,2013,1
355972,2013-01-07,GOOG,366.352465519,366.003771012,363.926527531,368.310110286,3323800.0,2013,1
356455,2013-01-08,GOOG,366.397295984,365.281448952,360.863014828,366.775867007,3364700.0,2013,1
356938,2013-01-09,GOOG,364.768386536,367.682454395,362.940227924,367.79704787,4064500.0,2013,1
357421,2013-01-10,GOOG,370.028680164,369.356193808,365.381088977,371.109614557,3685000.0,2013,1
357904,2013-01-11,GOOG,369.615227387,368.613974329,366.775867007,369.829430501,2579900.0,2013,1
358387,2013-01-14,GOOG,367.124561514,360.275215046,359.8269109,369.714867412,5749200.0,2013,1
358870,2013-01-15,GOOG,358.322544136,361.112099697,354.721036471,366.128282811,7884700.0,2013,1
359353,2013-01-16,GOOG,359.851813559,356.260254604,355.50311206,360.818184364,4061900.0,2013,1
359836,2013-01-17,GOOG,357.515566885,354.332486352,354.183041508,358.476963335,4439500.0,2013,1
360319,2013-01-18,GOOG,353.854274806,350.940207446,349.356128961,355.054777528,6477700.0,2013,1
360802,2013-01-22,GOOG,351.014914426,350.123250601,346.461959021,351.353629838,7613100.0,2013,1
361285,2013-01-23,GOOG,366.621447808,369.366172904,366.521807783,373.102171963,11862400.0,2013,1
361768,2013-01-24,GOOG,369.236655866,375.697452215,368.873007908,377.002538431,6790600.0,2013,1
362251,2013-01-25,GOOG,373.983856692,375.428439042,373.724823113,377.824469632,4468400.0,2013,1
362734,2013-01-28,GOOG,374.477021688,373.963928388,372.549222553,376.389835991,3266300.0,2013,1
363217,2013-01-29,GOOG,371.981350576,375.433444282,371.876766583,377.062322347,3507200.0,2013,1
363700,2013-01-30,GOOG,375.463320797,375.508151261,375.04986802,379.054849366,3478900.0,2013,1
364183,2013-01-31,GOOG,373.854339653,376.434666455,373.724823113,377.396063403,3280500.0,2013,1
364666,2013-02-01,GOOG,377.685004382,386.352530366,377.635169176,386.85066922,7520100.0,2013,2
365150,2013-02-04,GOOG,382.412276904,378.093452418,377.719855252,383.797105725,6103700.0,2013,2
365634,2013-02-05,GOOG,379.144540681,381.440931246,378.317634628,384.115892833,3755300.0,2013,2
366118,2013-02-06,GOOG,378.118384965,383.647660881,377.834449226,385.037433672,4171700.0,2013,2
366602,2013-02-07,GOOG,383.413529961,385.530598668,381.321362917,387.951531916,5701600.0,2013,2
367086,2013-02-08,GOOG,388.609064821,391.219298524,388.325128584,391.866852334,6062700.0,2013,2
367570,2013-02-11,GOOG,387.747307898,389.749783129,385.430958643,390.038724107,4351800.0,2013,2
368054,2013-02-12,GOOG,389.41604257,388.893001058,388.230493798,392.479554775,3731900.0,2013,2
368538,2013-02-13,GOOG,388.609064821,389.968961096,388.529352602,391.209319429,2405200.0,2013,2
369022,2013-02-14,GOOG,388.409815158,392.439729549,387.433464759,392.898012791,3483500.0,2013,2
369506,2013-02-15,GOOG,392.230500292,394.965246293,392.066101997,395.149572891,5480000.0,2013,2
369990,2013-02-19,GOOG,396.509469166,401.91920714,396.155800304,401.993914618,5885500.0,2013,2
370474,2013-02-20,GOOG,401.147080759,394.751043178,394.417302122,402.975239372,5549000.0,2013,2
370958,2013-02-21,GOOG,397.510721726,396.280312103,394.133366383,401.221818125,7039000.0,2013,2
371442,2013-02-22,GOOG,398.138378115,398.362529939,395.41855518,399.129651579,4123100.0,2013,2
371926,2013-02-25,GOOG,399.652693091,393.909214061,393.769717926,402.69627749,4625000.0,2013,2
372410,2013-02-26,GOOG,396.01630417,393.590396567,390.736082736,396.489540862,4421500.0,2013,2
372894,2013-02-27,GOOG,395.916694531,398.397381308,394.078587208,400.873124116,4067300.0,2013,2
373378,2013-02-28,GOOG,399.054944599,399.104749419,399.020062845,401.988940263,4548500.0,2013,2
373862,2013-03-01,GOOG,397.411081701,401.590440937,396.589180887,402.063647243,4367000.0,2013,3
374346,2013-03-04,GOOG,401.147080759,409.216857754,400.997666301,409.884369755,5571900.0,2013,3
374830,2013-03-05,GOOG,412.918005444,417.734938895,412.903051993,418.507065275,8118400.0,2013,3
375314,2013-03-06,GOOG,418.945420712,414.138405584,412.858221529,420.424854431,5767400.0,2013,3
375798,2013-03-07,GOOG,415.473429587,414.74613367,413.241766906,416.748639288,4120700.0,2013,3
376282,2013-03-08,GOOG,415.692607554,414.208168596,410.985232451,415.901805429,5845600.0,2013,3
376766,2013-03-11,GOOG,414.29285517,415.852001108,414.1981895,418.282882567,3201200.0,2013,3
377250,2013-03-12,GOOG,413.804664528,412.260442152,410.297822533,414.392464808,4031600.0,2013,3
377734,2013-03-13,GOOG,412.404912642,411.114748992,409.620361822,413.794715818,3294800.0,2013,3
378218,2013-03-14,GOOG,411.951603755,409.23678556,407.169521174,411.951603755,3314700.0,2013,3
378702,2013-03-15,GOOG,407.722470584,405.63030354,405.152092492,408.619108764,6222500.0,2013,3
379186,2013-03-18,GOOG,400.997666301,402.387439092,399.239240314,404.8631819,3690300.0,2013,3
379670,2013-03-19,GOOG,404.10600897,404.145865079,401.719957477,408.096067252,4212000.0,2013,3
380154,2013-03-20,GOOG,406.89055979,405.834527558,404.205618609,407.229305587,2938500.0,2013,3
380638,2013-03-21,GOOG,404.130911629,404.11595768,403.413594808,406.93542064,2966200.0,2013,3
381122,2013-03-22,GOOG,405.849481507,403.642751373,403.30897993,406.098535491,2987400.0,2013,3
381606,2013-03-25,GOOG,404.688834895,403.30897993,401.904253689,408.086088156,3436800.0,2013,3
382090,2013-03-26,GOOG,405.231804711,404.69380925,402.387439092,405.480858696,2392600.0,2013,3
382574,2013-03-27,GOOG,401.834520566,399.832014949,399.169507689,401.993914618,4342500.0,2013,3
383058,2013-03-28,GOOG,400.494552595,395.612830488,395.169500697,401.181962514,4592600.0,2013,3
383542,2013-04-01,GOOG,396.021308911,399.099775064,395.14456815,399.627790931,3628100.0,2013,4
384026,2013-04-02,GOOG,400.768509238,405.002647648,400.49952695,405.894311473,4098200.0,2013,4
384510,2013-04-03,GOOG,405.211876407,401.595415291,398.840741485,405.580468334,3489900.0,2013,4
384994,2013-04-04,GOOG,400.624038749,396.051185924,394.173222492,401.371262969,4913400.0,2013,4
385478,2013-04-05,GOOG,391.562988291,390.063626766,386.751029195,392.026276274,6893400.0,2013,4
385962,2013-04-08,GOOG,387.9216554,385.9789332,382.765945766,388.320154229,5685300.0,2013,4
386446,2013-04-09,GOOG,386.302694663,387.373680345,385.112171536,390.412321273,4330700.0,2013,4
386930,2013-04-10,GOOG,389.998867998,393.615298727,386.551779531,394.696264004,3971900.0,2013,4
387414,2013-04-11,GOOG,394.960271938,393.719913605,390.566740472,395.069860672,4072500.0,2013,4
387898,2013-04-12,GOOG,394.516942147,393.550540457,390.003842353,394.571721321,3285500.0,2013,4
388382,2013-04-15,GOOG,391.508209117,389.505703499,387.059867593,397.012582374,4924500.0,2013,4
388866,2013-04-16,GOOG,391.826996224,395.204352065,390.497007349,396.514443521,3496900.0,2013,4
389350,2013-04-17,GOOG,391.906708443,389.819546638,387.597863054,393.944065429,4089100.0,2013,4
389834,2013-04-18,GOOG,391.209319429,381.52561782,379.209268565,391.433471252,6669800.0,2013,4
390318,2013-04-19,GOOG,383.144547175,398.442211772,381.699964824,400.220565566,11649800.0,2013,4
390802,2013-04-22,GOOG,398.805859731,398.561779603,386.053640678,400.479599144,5788300.0,2013,4
391286,2013-04-23,GOOG,399.005109394,402.44224915,398.686322286,406.22805253,4601600.0,2013,4
391770,2013-04-24,GOOG,402.54686353,405.206871666,402.492053471,407.473385217,3671800.0,2013,4
392254,2013-04-25,GOOG,406.601649198,403.039997642,402.307757757,406.711237932,3999200.0,2013,4
392738,2013-04-26,GOOG,402.292804306,399.214338153,396.803353615,402.362536931,4993900.0,2013,4
393222,2013-04-29,GOOG,400.125930282,408.001401582,400.001387599,409.814606744,4618800.0,2013,4
393706,2013-04-30,GOOG,407.971524569,410.746126679,407.313991663,412.275395603,4630600.0,2013,4
